config_id,episode,n_capture,n_steps
put_back_0,152,3,15
put_back_0,451,40,572
put_back_0,201,49,573
put_back_0,101,48,574
put_back_0,402,2,24
put_back_0,252,8,88
put_back_0,351,50,578
put_back_0,351,0,0
put_back_0,352,0,0
put_back_0,352,0,0
put_back_0,1,47,579
put_back_0,352,0,0
put_back_0,352,0,0
put_back_0,352,0,0
put_back_0,352,0,0
put_back_0,352,0,0
put_back_0,352,0,0
put_back_0,352,0,0
put_back_0,302,5,75
put_back_0,451,41,580
put_back_0,302,6,76
put_back_0,1,48,584
put_back_0,152,4,27
put_back_0,352,1,8
put_back_0,451,42,587
put_back_0,101,49,592
put_back_0,52,9,81
put_back_0,201,50,593
put_back_0,201,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,202,0,0
put_back_0,252,9,105
put_back_0,101,50,596
put_back_0,101,0,0
put_back_0,102,0,0
put_back_0,102,0,0
put_back_0,102,0,0
put_back_0,102,0,0
put_back_0,102,0,0
put_back_0,102,0,0
put_back_0,102,0,0
put_back_0,102,0,0
put_back_0,252,10,107
put_back_0,402,3,46
put_back_0,102,0,0
put_back_0,352,2,20
put_back_0,202,1,6
put_back_0,302,7,97
put_back_0,1,49,603
put_back_0,202,2,14
put_back_0,402,4,57
put_back_0,451,43,608
put_back_0,302,8,107
put_back_0,102,1,17
put_back_0,202,3,21
put_back_0,302,9,109
put_back_0,152,5,58
put_back_0,252,11,126
put_back_0,402,5,65
put_back_0,1,0,0
put_back_0,451,44,617
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,2,0,0
put_back_0,352,3,41
put_back_0,2,1,3
put_back_0,352,4,42
put_back_0,52,10,109
put_back_0,2,2,5
put_back_0,302,10,117
put_back_0,352,5,45
put_back_0,451,45,624
put_back_0,52,11,113
put_back_0,402,6,75
put_back_0,152,6,70
put_back_0,152,7,73
put_back_0,2,3,14
put_back_0,102,2,35
put_back_0,202,4,39
put_back_0,2,4,16
put_back_0,252,12,146
put_back_0,402,7,86
put_back_0,52,12,127
put_back_0,451,46,639
put_back_0,202,5,47
put_back_0,352,6,62
put_back_0,152,8,85
put_back_0,252,13,152
put_back_0,2,5,26
put_back_0,352,7,68
put_back_0,302,11,142
put_back_0,402,8,96
put_back_0,451,47,647
put_back_0,102,3,52
put_back_0,2,6,33
put_back_0,52,13,138
put_back_0,252,14,160
put_back_0,202,6,58
put_back_0,202,7,59
put_back_0,302,12,147
put_back_0,451,48,652
put_back_0,102,4,58
put_back_0,152,9,98
put_back_0,402,9,104
put_back_0,352,8,78
put_back_0,102,5,64
put_back_0,252,15,172
put_back_0,352,9,88
put_back_0,102,6,71
put_back_0,402,10,116
put_back_0,152,10,111
put_back_0,252,16,178
put_back_0,302,13,164
put_back_0,52,14,158
put_back_0,352,10,92
put_back_0,252,17,182
put_back_0,2,7,57
put_back_0,152,11,117
put_back_0,402,11,123
put_back_0,451,49,675
put_back_0,202,8,84
put_back_0,252,18,187
put_back_0,52,15,167
put_back_0,451,50,682
put_back_0,451,0,0
put_back_0,402,12,132
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,452,0,0
put_back_0,2,8,67
put_back_0,152,12,127
put_back_0,452,1,2
put_back_0,252,19,195
put_back_0,2,9,71
put_back_0,302,14,183
put_back_0,52,16,177
put_back_0,102,7,95
put_back_0,452,2,9
put_back_0,152,13,135
put_back_0,252,20,202
put_back_0,2,10,76
put_back_0,102,8,97
put_back_0,152,14,136
put_back_0,102,9,99
put_back_0,402,13,145
put_back_0,152,15,141
put_back_0,252,21,208
put_back_0,302,15,194
put_back_0,52,17,190
put_back_0,2,11,86
put_back_0,252,22,216
put_back_0,52,18,195
put_back_0,402,14,156
put_back_0,452,3,26
put_back_0,402,15,158
put_back_0,52,19,201
put_back_0,402,16,164
put_back_0,452,4,34
put_back_0,202,9,124
put_back_0,302,17,212
put_back_0,352,11,140
put_back_0,252,23,229
put_back_0,202,10,128
put_back_0,302,18,221
put_back_0,452,5,44
put_back_0,202,11,136
put_back_0,352,12,151
put_back_0,352,14,152
put_back_0,402,17,180
put_back_0,52,20,223
put_back_0,102,10,139
put_back_0,452,6,53
put_back_0,402,18,186
put_back_0,302,19,234
put_back_0,352,15,161
put_back_0,302,20,235
put_back_0,2,12,124
put_back_0,202,12,149
put_back_0,252,24,254
put_back_0,352,16,166
put_back_0,52,21,234
put_back_0,402,19,195
put_back_0,152,16,190
put_back_0,452,7,67
put_back_0,352,17,172
put_back_0,202,13,158
put_back_0,52,22,241
put_back_0,402,20,202
put_back_0,152,17,197
put_back_0,2,13,139
put_back_0,452,8,75
put_back_0,202,14,166
put_back_0,2,14,144
put_back_0,402,21,210
put_back_0,152,18,205
put_back_0,102,11,167
put_back_0,302,21,260
put_back_0,352,18,187
put_back_0,252,25,276
put_back_0,352,19,188
put_back_0,102,12,173
put_back_0,302,22,265
put_back_0,152,19,214
put_back_0,52,23,263
put_back_0,452,9,93
put_back_0,2,15,159
put_back_0,252,26,286
put_back_0,52,24,265
put_back_0,202,15,185
put_back_0,352,20,200
put_back_0,402,22,227
put_back_0,102,13,183
put_back_0,152,20,223
put_back_0,102,14,185
put_back_0,252,27,291
put_back_0,2,16,167
put_back_0,402,23,233
put_back_0,302,23,280
put_back_0,52,25,276
put_back_0,202,16,195
put_back_0,152,22,234
put_back_0,2,17,175
put_back_0,452,10,110
put_back_0,102,15,198
put_back_0,52,26,284
put_back_0,302,24,291
put_back_0,102,16,201
put_back_0,52,27,290
put_back_0,302,25,298
put_back_0,452,11,121
put_back_0,102,17,209
put_back_0,2,18,192
put_back_0,402,24,258
put_back_0,452,12,128
put_back_0,152,23,258
put_back_0,402,25,264
put_back_0,302,26,311
put_back_0,2,19,200
put_back_0,102,18,222
put_back_0,202,17,225
put_back_0,352,21,241
put_back_0,252,28,333
put_back_0,152,24,269
put_back_0,452,13,144
put_back_0,2,20,210
put_back_0,202,18,236
put_back_0,302,27,324
put_back_0,202,19,238
put_back_0,402,26,281
put_back_0,402,27,284
put_back_0,302,28,332
put_back_0,402,28,288
put_back_0,102,19,245
put_back_0,252,29,351
put_back_0,302,29,336
put_back_0,52,28,330
put_back_0,152,25,294
put_back_0,352,22,273
put_back_0,302,30,347
put_back_0,352,23,274
put_back_0,102,20,257
put_back_0,452,14,171
put_back_0,2,21,237
put_back_0,302,31,350
put_back_0,52,29,344
put_back_0,52,30,346
put_back_0,402,29,307
put_back_0,352,24,281
put_back_0,102,21,264
put_back_0,452,15,178
put_back_0,2,22,244
put_back_0,52,31,349
put_back_0,52,32,351
put_back_0,152,26,306
put_back_0,452,16,181
put_back_0,452,17,182
put_back_0,202,20,272
put_back_0,352,25,288
put_back_0,402,30,315
put_back_0,252,30,377
put_back_0,452,18,185
put_back_0,452,19,188
put_back_0,52,33,359
put_back_0,152,27,314
put_back_0,352,26,293
put_back_0,402,31,322
put_back_0,2,23,260
put_back_0,102,22,281
put_back_0,452,20,195
put_back_0,152,28,322
put_back_0,352,27,301
put_back_0,402,32,328
put_back_0,252,31,390
put_back_0,352,28,302
put_back_0,252,32,391
put_back_0,202,21,289
put_back_0,302,32,378
put_back_0,152,29,327
put_back_0,202,22,294
put_back_0,402,33,336
put_back_0,352,29,311
put_back_0,102,23,294
put_back_0,302,33,386
put_back_0,2,24,275
put_back_0,202,23,299
put_back_0,52,34,381
put_back_0,252,33,405
put_back_0,452,21,214
put_back_0,352,30,319
put_back_0,152,30,341
put_back_0,102,24,303
put_back_0,302,34,394
put_back_0,202,24,309
put_back_0,2,25,286
put_back_0,102,25,311
put_back_0,302,35,403
put_back_0,452,22,226
put_back_0,102,26,314
put_back_0,202,25,317
put_back_0,252,34,420
put_back_0,52,35,400
put_back_0,352,31,335
put_back_0,352,32,336
put_back_0,202,26,322
put_back_0,152,31,360
put_back_0,252,35,427
put_back_0,402,34,366
put_back_0,352,33,341
put_back_0,2,26,303
put_back_0,152,32,363
put_back_0,52,36,410
put_back_0,102,27,326
put_back_0,352,34,344
put_back_0,252,36,433
put_back_0,102,28,331
put_back_0,202,27,335
put_back_0,402,35,377
put_back_0,352,35,351
put_back_0,302,36,425
put_back_0,52,37,419
put_back_0,402,36,380
put_back_0,452,23,251
put_back_0,352,36,356
put_back_0,452,24,253
put_back_0,52,38,425
put_back_0,402,37,386
put_back_0,202,28,345
put_back_0,452,25,256
put_back_0,52,39,429
put_back_0,2,27,327
put_back_0,252,37,454
put_back_0,202,29,354
put_back_0,302,37,443
put_back_0,302,38,444
put_back_0,102,30,354
put_back_0,452,26,269
put_back_0,52,40,441
put_back_0,102,31,358
put_back_0,352,37,377
put_back_0,202,30,364
put_back_0,2,28,341
put_back_0,152,33,401
put_back_0,52,41,448
put_back_0,102,32,364
put_back_0,452,27,278
put_back_0,302,39,456
put_back_0,2,29,348
put_back_0,52,42,453
put_back_0,352,38,388
put_back_0,52,43,457
put_back_0,102,33,375
put_back_0,452,28,290
put_back_0,2,30,357
put_back_0,102,34,379
put_back_0,152,34,418
put_back_0,202,31,384
put_back_0,402,38,426
put_back_0,452,29,296
put_back_0,252,38,489
put_back_0,152,35,423
put_back_0,2,31,365
put_back_0,52,44,470
put_back_0,402,39,431
put_back_0,402,40,434
put_back_0,352,39,408
put_back_0,152,36,432
put_back_0,152,37,433
put_back_0,302,40,488
put_back_0,2,32,378
put_back_0,252,39,505
put_back_0,152,38,440
put_back_0,202,32,404
put_back_0,352,40,423
put_back_0,2,33,386
put_back_0,302,41,499
put_back_0,202,33,412
put_back_0,402,41,454
put_back_0,452,30,324
put_back_0,152,39,451
put_back_0,302,42,503
put_back_0,52,45,497
put_back_0,2,34,393
put_back_0,102,35,415
put_back_0,352,41,433
put_back_0,302,43,510
put_back_0,452,31,334
put_back_0,402,42,468
put_back_0,152,40,463
put_back_0,202,34,432
put_back_0,302,44,521
put_back_0,352,42,448
put_back_0,52,46,515
put_back_0,2,35,411
put_back_0,452,33,346
put_back_0,102,36,434
put_back_0,2,36,414
put_back_0,202,35,438
put_back_0,302,45,526
put_back_0,202,36,439
put_back_0,352,43,454
put_back_0,102,37,437
put_back_0,452,34,352
put_back_0,102,38,439
put_back_0,302,46,533
put_back_0,152,41,482
put_back_0,52,47,528
put_back_0,52,48,531
put_back_0,152,42,488
put_back_0,452,35,364
put_back_0,102,39,451
put_back_0,252,40,558
put_back_0,2,37,433
put_back_0,302,47,545
put_back_0,352,44,473
put_back_0,402,43,500
put_back_0,152,43,499
put_back_0,252,41,566
put_back_0,302,48,551
put_back_0,352,45,479
put_back_0,402,44,506
put_back_0,452,36,378
put_back_0,302,49,556
put_back_0,202,37,469
put_back_0,452,37,380
put_back_0,52,49,552
put_back_0,352,46,486
put_back_0,352,47,488
put_back_0,102,40,473
put_back_0,252,42,580
put_back_0,2,38,454
put_back_0,152,44,515
put_back_0,202,38,481
put_back_0,402,45,524
put_back_0,352,48,499
put_back_0,452,38,395
put_back_0,202,39,485
put_back_0,102,41,483
put_back_0,152,45,522
put_back_0,452,39,398
put_back_0,2,39,464
put_back_0,52,50,570
put_back_0,52,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,53,0,0
put_back_0,302,50,578
put_back_0,352,49,505
put_back_0,53,1,1
put_back_0,302,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,303,0,0
put_back_0,102,42,489
put_back_0,152,46,528
put_back_0,152,47,531
put_back_0,303,1,6
put_back_0,402,46,538
put_back_0,102,43,494
put_back_0,252,43,601
put_back_0,452,40,409
put_back_0,202,40,499
put_back_0,452,41,410
put_back_0,2,41,476
put_back_0,202,41,500
put_back_0,303,2,11
put_back_0,452,42,413
put_back_0,252,44,609
put_back_0,402,47,548
put_back_0,2,42,483
put_back_0,53,2,18
put_back_0,303,3,18
put_back_0,202,42,509
put_back_0,402,48,552
put_back_0,152,48,549
put_back_0,53,3,25
put_back_0,152,49,551
put_back_0,102,44,515
put_back_0,352,50,533
put_back_0,352,0,0
put_back_0,353,0,0
put_back_0,353,0,0
put_back_0,2,43,495
put_back_0,353,0,0
put_back_0,402,49,561
put_back_0,353,0,0
put_back_0,353,0,0
put_back_0,353,0,0
put_back_0,353,0,0
put_back_0,353,0,0
put_back_0,353,0,0
put_back_0,202,43,520
put_back_0,303,4,30
put_back_0,452,43,433
put_back_0,252,45,627
put_back_0,353,1,6
put_back_0,402,50,566
put_back_0,402,0,0
put_back_0,403,0,0
put_back_0,2,45,501
put_back_0,53,4,36
put_back_0,202,44,525
put_back_0,252,46,628
put_back_0,303,5,35
put_back_0,403,0,0
put_back_0,452,44,436
put_back_0,403,0,0
put_back_0,403,0,0
put_back_0,403,0,0
put_back_0,403,0,0
put_back_0,403,0,0
put_back_0,403,0,0
put_back_0,403,0,0
put_back_0,152,50,562
put_back_0,152,0,0
put_back_0,153,0,0
put_back_0,153,0,0
put_back_0,153,0,0
put_back_0,153,0,0
put_back_0,153,0,0
put_back_0,153,0,0
put_back_0,153,0,0
put_back_0,153,0,0
